id,medicament_id,frequence,effet
72821,5181,"Rares (0,01 à 0,1 % des personnes)",mouvements rapides et incontrôlables des yeux
72822,5181,"Rares (0,01 à 0,1 % des personnes)",conjonctivite
72823,5181,"Rares (0,01 à 0,1 % des personnes)",méningite.
72824,5181,"Très rares (moins de 0,01 % des personnes)",hallucination
72825,5181,"Très rares (moins de 0,01 % des personnes)",confusion
72826,5181,"Très rares (moins de 0,01 % des personnes)",mouvements involontaires
72827,5181,"Très rares (moins de 0,01 % des personnes)",aggravation d'une maladie de Parkinson
72828,5181,"Très rares (moins de 0,01 % des personnes)",anomalie de la numération formule sanguine
72829,5181,"Très rares (moins de 0,01 % des personnes)",augmentation paradoxale de la fréquence des crises d'épilepsie.
72830,5182,Très fréquents (plus de 10 % des personnes),maux de tête
72831,5182,Très fréquents (plus de 10 % des personnes),éruption cutanée bénigne.
72832,5182,Fréquents (1 à 10 % des personnes),somnolence ou au contraire insomnie
72833,5182,Fréquents (1 à 10 % des personnes),vertiges
72834,5182,Fréquents (1 à 10 % des personnes),irritabilité
72835,5182,Fréquents (1 à 10 % des personnes),tremblements
72836,5182,Fréquents (1 à 10 % des personnes),agitation
72837,5182,Fréquents (1 à 10 % des personnes),diarrhée
72838,5182,Fréquents (1 à 10 % des personnes),nausées
72839,5182,Fréquents (1 à 10 % des personnes),vomissements
72840,5182,Fréquents (1 à 10 % des personnes),bouche sèche
72841,5182,Fréquents (1 à 10 % des personnes),douleur des articulations ou du dos
72842,5182,Fréquents (1 à 10 % des personnes),sensation de fatigue.
72843,5182,Peu fréquents (moins de 1 % des personnes),manque de coordination
72844,5182,Peu fréquents (moins de 1 % des personnes),vision double ou floue
72845,5182,Peu fréquents (moins de 1 % des personnes),perte de cheveux
72846,5182,Peu fréquents (moins de 1 % des personnes),photosensibilité.
72847,5182,"Rares (moins de 0,1 % des personnes)",réaction cutanée grave (voir Attention)
72848,5182,"Rares (moins de 0,1 % des personnes)",mouvements rapides et incontrôlables des yeux
72849,5182,"Rares (moins de 0,1 % des personnes)",conjonctivite
72850,5182,"Rares (moins de 0,1 % des personnes)",méningite.
72851,5182,Très rares,hallucination
72852,5182,Très rares,confusion
72853,5182,Très rares,mouvements involontaires
72854,5182,Très rares,aggravation d'une maladie de Parkinson
72855,5182,Très rares,anomalie de la numération formule sanguine
72856,5182,Très rares,augmentation paradoxale de la fréquence des crises d'épilepsie.
72857,5183,,"Irritation, démangeaisons, sensation de picotements."
72858,5183,Rarement,réaction allergique cutanée nécessitant l'arrêt du traitement.
72859,5184,Fréquents (1 à 10 % des personnes),maux de tête
72860,5184,Fréquents (1 à 10 % des personnes),insomnie
72861,5184,Fréquents (1 à 10 % des personnes),toux
72862,5184,Fréquents (1 à 10 % des personnes),nausées
72863,5184,Fréquents (1 à 10 % des personnes),vomissements
72864,5184,Fréquents (1 à 10 % des personnes),diarrhées
72865,5184,Fréquents (1 à 10 % des personnes),douleurs abdominales
72866,5184,Fréquents (1 à 10 % des personnes),douleur articulaire ou musculaire
72867,5184,Fréquents (1 à 10 % des personnes),éruption cutanée
72868,5184,Fréquents (1 à 10 % des personnes),chute de cheveux
72869,5184,Fréquents (1 à 10 % des personnes),fatigue
72870,5184,Fréquents (1 à 10 % des personnes),malaise.
72871,5184,"Peu fréquents (0,1 à 1 % des personnes)",augmentation des transaminases
72872,5184,"Peu fréquents (0,1 à 1 % des personnes)",anémie
72873,5184,"Peu fréquents (0,1 à 1 % des personnes)",baisse des globules blancs (toutes les deux parfois importantes).
72874,5184,"Rares (0,01 à 0,1 % des personnes)",fourmillements
72875,5184,"Rares (0,01 à 0,1 % des personnes)",hépatite
72876,5184,"Rares (0,01 à 0,1 % des personnes)",inflammation du pancréas (pancréatite)
72877,5184,"Rares (0,01 à 0,1 % des personnes)",acidose lactique.
72878,5184,,"Des atteintes osseuses, une prise de poids ainsi qu'une augmentation des graisses et du glucose dans le sang ont également été rapportées au cours d'un traitement antirétroviral."
72879,5185,Fréquents (1 à 10 % des personnes),maux de tête
72880,5185,Fréquents (1 à 10 % des personnes),insomnie
72881,5185,Fréquents (1 à 10 % des personnes),toux
72882,5185,Fréquents (1 à 10 % des personnes),nausées
72883,5185,Fréquents (1 à 10 % des personnes),vomissements
72884,5185,Fréquents (1 à 10 % des personnes),diarrhées
72885,5185,Fréquents (1 à 10 % des personnes),douleurs abdominales
72886,5185,Fréquents (1 à 10 % des personnes),douleur articulaire ou musculaire
72887,5185,Fréquents (1 à 10 % des personnes),éruption cutanée
72888,5185,Fréquents (1 à 10 % des personnes),chute de cheveux
72889,5185,Fréquents (1 à 10 % des personnes),fatigue
72890,5185,Fréquents (1 à 10 % des personnes),malaise.
72891,5185,"Peu fréquents (0,1 à 1 % des personnes)",augmentation des transaminases
72892,5185,"Peu fréquents (0,1 à 1 % des personnes)",anémie
72893,5185,"Peu fréquents (0,1 à 1 % des personnes)",baisse des globules blancs (toutes les deux parfois importantes).
72894,5185,"Rares (0,01 à 0,1 % des personnes)",fourmillements
72895,5185,"Rares (0,01 à 0,1 % des personnes)",hépatite
72896,5185,"Rares (0,01 à 0,1 % des personnes)",inflammation du pancréas (pancréatite)
72897,5185,"Rares (0,01 à 0,1 % des personnes)",acidose lactique.
72898,5185,,"Des atteintes osseuses, une prise de poids ainsi qu'une augmentation des graisses et du glucose dans le sang ont également été rapportées au cours d'un traitement antirétroviral."
72899,5186,Fréquents (1 à 10 % des personnes),maux de tête
72900,5186,Fréquents (1 à 10 % des personnes),insomnie
72901,5186,Fréquents (1 à 10 % des personnes),toux
72902,5186,Fréquents (1 à 10 % des personnes),nausées
72903,5186,Fréquents (1 à 10 % des personnes),vomissements
72904,5186,Fréquents (1 à 10 % des personnes),diarrhées
72905,5186,Fréquents (1 à 10 % des personnes),douleurs abdominales
72906,5186,Fréquents (1 à 10 % des personnes),douleur articulaire ou musculaire
72907,5186,Fréquents (1 à 10 % des personnes),éruption cutanée
72908,5186,Fréquents (1 à 10 % des personnes),chute de cheveux
72909,5186,Fréquents (1 à 10 % des personnes),fatigue
72910,5186,Fréquents (1 à 10 % des personnes),malaise.
72911,5186,"Peu fréquents (0,1 à 1 % des personnes)",augmentation des transaminases
72912,5186,"Peu fréquents (0,1 à 1 % des personnes)",anémie
72913,5186,"Peu fréquents (0,1 à 1 % des personnes)",baisse des globules blancs (toutes les deux parfois importantes).
72914,5186,"Rares (0,01 à 0,1 % des personnes)",fourmillements
72915,5186,"Rares (0,01 à 0,1 % des personnes)",hépatite
72916,5186,"Rares (0,01 à 0,1 % des personnes)",inflammation du pancréas (pancréatite)
72917,5186,"Rares (0,01 à 0,1 % des personnes)",acidose lactique.
72918,5186,,"Des atteintes osseuses, une prise de poids ainsi qu'une augmentation des graisses et du glucose dans le sang ont également été rapportées au cours d'un traitement antirétroviral."
72919,5187,Fréquents (1 à 10 % des personnes),maux de tête
72920,5187,Fréquents (1 à 10 % des personnes),insomnie
72921,5187,Fréquents (1 à 10 % des personnes),toux
72922,5187,Fréquents (1 à 10 % des personnes),nausées
72923,5187,Fréquents (1 à 10 % des personnes),vomissements
72924,5187,Fréquents (1 à 10 % des personnes),diarrhées
72925,5187,Fréquents (1 à 10 % des personnes),douleurs abdominales
72926,5187,Fréquents (1 à 10 % des personnes),douleur articulaire ou musculaire
72927,5187,Fréquents (1 à 10 % des personnes),éruption cutanée
72928,5187,Fréquents (1 à 10 % des personnes),chute de cheveux
72929,5187,Fréquents (1 à 10 % des personnes),fatigue
72930,5187,Fréquents (1 à 10 % des personnes),malaise.
72931,5187,"Peu fréquents (0,1 à 1 % des personnes)",augmentation des transaminases
72932,5187,"Peu fréquents (0,1 à 1 % des personnes)",anémie
72933,5187,"Peu fréquents (0,1 à 1 % des personnes)",baisse des globules blancs (toutes les deux parfois importantes).
72934,5187,"Rares (0,01 à 0,1 % des personnes)",fourmillements
72935,5187,"Rares (0,01 à 0,1 % des personnes)",hépatite
72936,5187,"Rares (0,01 à 0,1 % des personnes)",inflammation du pancréas (pancréatite)
72937,5187,"Rares (0,01 à 0,1 % des personnes)",acidose lactique.
72938,5187,,"Des atteintes osseuses, une prise de poids ainsi qu'une augmentation des graisses et du glucose dans le sang ont également été rapportées au cours d'un traitement antirétroviral."
72939,5188,,Picotements passagers.
72940,5188,Rarement,réaction allergique cutanée.
72941,5189,Très fréquents (plus de 10 % des personnes),maux de tête
72942,5189,Très fréquents (plus de 10 % des personnes),éruption cutanée bénigne.
72943,5189,Fréquents (1 à 10 % des personnes),somnolence ou au contraire insomnie
72944,5189,Fréquents (1 à 10 % des personnes),vertiges
72945,5189,Fréquents (1 à 10 % des personnes),irritabilité
72946,5189,Fréquents (1 à 10 % des personnes),tremblements
72947,5189,Fréquents (1 à 10 % des personnes),agitation
72948,5189,Fréquents (1 à 10 % des personnes),diarrhée
72949,5189,Fréquents (1 à 10 % des personnes),nausées
72950,5189,Fréquents (1 à 10 % des personnes),vomissements
72951,5189,Fréquents (1 à 10 % des personnes),bouche sèche
72952,5189,Fréquents (1 à 10 % des personnes),douleur des articulations ou du dos
72953,5189,Fréquents (1 à 10 % des personnes),sensation de fatigue.
72954,5189,"Peu fréquents (0,1 à 1 % des personnes)",manque de coordination
72955,5189,"Peu fréquents (0,1 à 1 % des personnes)",vision double ou floue
72956,5189,"Peu fréquents (0,1 à 1 % des personnes)",perte de cheveux
72957,5189,"Peu fréquents (0,1 à 1 % des personnes)",photosensibilité.
72958,5189,"Rares (0,01 à 0,1 % des personnes)",réaction cutanée grave (voir Attention)
72959,5189,"Rares (0,01 à 0,1 % des personnes)",mouvements rapides et incontrôlables des yeux
72960,5189,"Rares (0,01 à 0,1 % des personnes)",conjonctivite
72961,5189,"Rares (0,01 à 0,1 % des personnes)",méningite.
72962,5189,"Très rares (moins de 0,01 % des personnes)",hallucination
72963,5189,"Très rares (moins de 0,01 % des personnes)",confusion
72964,5189,"Très rares (moins de 0,01 % des personnes)",mouvements involontaires
72965,5189,"Très rares (moins de 0,01 % des personnes)",aggravation d'une maladie de Parkinson
72966,5189,"Très rares (moins de 0,01 % des personnes)",anomalie de la numération formule sanguine
72967,5189,"Très rares (moins de 0,01 % des personnes)",augmentation paradoxale de la fréquence des crises d'épilepsie.
72968,5190,Très fréquents (plus de 10 % des cas),perte de l'appétit
72969,5190,Très fréquents (plus de 10 % des cas),nausées
72970,5190,Très fréquents (plus de 10 % des cas),douleurs abdominales
72971,5190,Très fréquents (plus de 10 % des cas),diarrhée
72972,5190,Très fréquents (plus de 10 % des cas),digestion difficile
72973,5190,Très fréquents (plus de 10 % des cas),éruption cutanée sans gravité
72974,5190,Très fréquents (plus de 10 % des cas),urticaire
72975,5190,Très fréquents (plus de 10 % des cas),maux de tête
72976,5190,Très fréquents (plus de 10 % des cas),douleurs musculaires ou articulaires.
72977,5190,Fréquents (1 à 10 % des cas),perturbation ou perte du goût (voir Attention)
72978,5190,Fréquents (1 à 10 % des cas),étourdissements
72979,5190,Fréquents (1 à 10 % des cas),baisse de la vision
72980,5190,Fréquents (1 à 10 % des cas),vision floue
72981,5190,Fréquents (1 à 10 % des cas),fatigue.
72982,5190,"Peu fréquents ( 0,1 à 1 % des cas)",anémie
72983,5190,"Peu fréquents ( 0,1 à 1 % des cas)",anxiété
72984,5190,"Peu fréquents ( 0,1 à 1 % des cas)",fourmillements
72985,5190,"Peu fréquents ( 0,1 à 1 % des cas)",baisse de la sensibilité de la peau
72986,5190,"Peu fréquents ( 0,1 à 1 % des cas)",bourdonnement d'oreilles
72987,5190,"Peu fréquents ( 0,1 à 1 % des cas)",photosensibilité
72988,5190,"Peu fréquents ( 0,1 à 1 % des cas)",perte de poids due à l'altération du goût
72989,5190,"Peu fréquents ( 0,1 à 1 % des cas)",fièvre.
72990,5190,Rares,jaunisse
72991,5190,Rares,hépatite
72992,5190,Rares,augmentation des transaminases (voir Attention)
72993,5190,Très rares,réaction cutanée potentiellement grave (voir Attention)
72994,5190,Très rares,réaction allergique
72995,5190,Très rares,anomalie de la numération formule sanguine (dont baisse importante des globules blancs).
72996,5190,Fréquence indéterminée,diminution ou perte de l'odorat parfois prolongée
72997,5190,Fréquence indéterminée,baisse de l'audition
72998,5190,Fréquence indéterminée,syndrome grippal
72999,5190,Fréquence indéterminée,inflammation des parois des vaisseaux sanguins
73000,5190,Fréquence indéterminée,pancréatite
73001,5190,Fréquence indéterminée,atteinte musculaire grave.
73002,5191,,Irritation cutanée.
73003,5191,Rarement,réaction allergique cutanée nécessitant l'arrêt des applications.
73004,5193,Très fréquents,diarrhée devant inciter à arrêter ou à diminuer la posologie.
73005,5193,Fréquents,ballonnements
73006,5193,Fréquents,douleur abdominale
73007,5193,Fréquents,nausées
73008,5193,Fréquents,vomissements.
73009,5193,Fréquence indéterminée,réaction allergique (éruption cutanée
73010,5193,Fréquence indéterminée,démangeaisons
73011,5193,Fréquence indéterminée,urticaire).
73012,5193,,Irritation cutanée (présence de propylèneglycol).
73013,5194,,Liés au paracétamol
73014,5194,Liés à la caféine,excitation
73015,5194,Liés à la caféine,insomnie
73016,5194,Liés à la caféine,palpitations.
73017,5195,Très fréquents,diarrhée devant inciter à arrêter ou à diminuer la posologie.
73018,5195,Fréquents,ballonnements
73019,5195,Fréquents,douleur abdominale
73020,5195,Fréquents,nausées
73021,5195,Fréquents,vomissements.
73022,5195,Fréquence indéterminée,réaction allergique (éruption cutanée
73023,5195,Fréquence indéterminée,démangeaisons
73024,5195,Fréquence indéterminée,urticaire).
73025,5196,Très fréquents,diarrhée devant inciter à arrêter ou à diminuer la posologie.
73026,5196,Fréquents,ballonnements
73027,5196,Fréquents,douleur abdominale
73028,5196,Fréquents,nausées
73029,5196,Fréquents,vomissements.
73030,5196,Fréquence indéterminée,réaction allergique (éruption cutanée
73031,5196,Fréquence indéterminée,démangeaisons
73032,5196,Fréquence indéterminée,urticaire).
73033,5197,Très fréquents,diarrhée devant inciter à arrêter ou à diminuer la posologie.
